OBJECTID,NAME20,ALAND20,AWATER20,GEOID,NAME,DP02_0001E,DP02_0002E,DP02_0003E,DP02_0004E,DP02_0005E,DP02_0006E,DP02_0007E,DP02_0008E,DP02_0009E,DP02_0010E,DP02_0011E,DP02_0012E,DP02_0013E,DP02_0014E,DP02_0015E,DP02_0016E,DP02_0017E,DP02_0018E,DP02_0019E,DP02_0020E,DP02_0021E,DP02_0022E,DP02_0023E,DP02_0024E,DP02_0025E,DP02_0026E,DP02_0027E,DP02_0028E,DP02_0029E,DP02_0030E,DP02_0031E,DP02_0032E,DP02_0033E,DP02_0034E,DP02_0035E,DP02_0036E,DP02_0037E,DP02_0038E,DP02_0039E,DP02_0040E,DP02_0041E,DP02_0042E,DP02_0043E,DP02_0044E,DP02_0045E,DP02_0046E,DP02_0047E,DP02_0048E,DP02_0049E,DP02_0050E,DP02_0051E,DP02_0052E,DP02_0053E,DP02_0054E,DP02_0055E,DP02_0056E,DP02_0057E,DP02_0058E,DP02_0059E,DP02_0060E,DP02_0061E,DP02_0062E,DP02_0063E,DP02_0064E,DP02_0065E,DP02_0066E,DP02_0067E,DP02_0068E,DP02_0069E,DP02_0070E,DP02_0071E,DP02_0072E,DP02_0073E,DP02_0074E,DP02_0075E,DP02_0076E,DP02_0077E,DP02_0078E,DP02_0079E,DP02_0080E,DP02_0081E,DP02_0082E,DP02_0083E,DP02_0084E,DP02_0085E,DP02_0086E,DP02_0087E,DP02_0088E,DP02_0089E,DP02_0090E,DP02_0091E,DP02_0092E,DP02_0093E,DP02_0094E,DP02_0095E,DP02_0096E,DP02_0097E,DP02_0098E,DP02_0099E,DP02_0100E,DP02_0101E,DP02_0102E,DP02_0103E,DP02_0104E,DP02_0105E,DP02_0106E,DP02_0107E,DP02_0108E,DP02_0109E,DP02_0110E,DP02_0111E,DP02_0112E,DP02_0113E,DP02_0114E,DP02_0115E,DP02_0116E,DP02_0117E,DP02_0118E,DP02_0119E,DP02_0120E,DP02_0121E,DP02_0122E,DP02_0123E,DP02_0124E,DP02_0125E,DP02_0126E,DP02_0127E,DP02_0128E,DP02_0129E,DP02_0130E,DP02_0131E,DP02_0132E,DP02_0133E,DP02_0134E,DP02_0135E,DP02_0136E,DP02_0137E,DP02_0138E,DP02_0139E,DP02_0140E,DP02_0141E,DP02_0142E,DP02_0143E,DP02_0144E,DP02_0145E,DP02_0146E,DP02_0147E,DP02_0148E,DP02_0149E,DP02_0150E,DP02_0151E,DP02_0152E,DP02_0153E,DP02_0154E,GIS_ID,SE_ANNO_CAD_DATA,GLOBALID,TRACTCE,SHAPEAREA,SHAPELEN
30,19.01,769304,0,11001001901,"Census Tract 19.01; District of Columbia; District of Columbia",1654,613,310,63,28,390,32,26,8,588,81,318,157,742,665,2.79,3.21,4608,1654,558,62,1477,719,138,1567,823,695,12,0,37,2000,985,638,10,227,140,16,14,18,13,0,0,35,67,4,0,0,0,4,4,4,0,1433,167,216,523,355,172,2911,75,146,402,726,127,623,812,2690,1435,3249,107,4628,270,1379,0,2483,90,766,180,4582,4278,304,295,246,49,0,49,9,4628,3796,3617,1608,2009,179,832,832,416,416,1011,179,144,35,832,397,435,832,44,22,332,0,434,0,4335,3128,1207,474,805,339,99,0,137,22,166,113,4628,79,57,0,18,0,157,44,0,180,9,0,89,144,13,51,32,44,16,7,47,0,246,0,0,0,0,118,1654,1380,1319,ACS_Social_DC_CensusTract_26,,{D59715F1-9FAC-47D7-BFD7-CBD6C2C14C8D},001901,0,0
31,19.02,877346,0,11001001902,"Census Tract 19.02; District of Columbia; District of Columbia",852,351,169,74,8,124,17,85,41,303,53,128,31,284,288,2.65,3.1,2256,852,349,69,648,228,110,812,225,435,9,9,134,967,395,353,18,52,149,2,0,0,4,0,0,6,36,6,0,0,0,6,6,6,0,594,79,22,294,48,151,1581,55,24,237,168,78,383,636,1502,1019,1757,62,2273,210,516,20,1415,113,342,77,2271,2155,116,112,71,41,0,41,4,2273,1940,1839,909,930,101,333,333,206,127,434,101,38,63,333,56,277,333,35,39,107,0,152,0,2125,1618,507,149,221,101,136,9,49,25,101,14,2273,49,14,0,0,15,51,21,8,188,5,6,153,109,0,13,74,0,75,16,85,0,291,15,0,4,0,80,852,779,774,ACS_Social_DC_CensusTract_27,,{D14B69C8-9122-4F8F-97AA-000AD08FD40C},001902,0,0
32,50.01,200969,0,11001005001,"Census Tract 50.01; District of Columbia; District of Columbia",1108,393,61,151,0,289,0,208,1,275,0,200,20,62,87,1.7,2.09,1887,1108,300,148,118,62,151,1079,599,437,0,1,42,737,378,293,0,18,48,12,0,0,21,0,0,42,1,0,0,0,0,0,0,0,0,145,6,12,59,3,65,1736,26,21,54,28,25,746,836,1689,1582,1816,24,1936,103,120,0,1686,58,130,45,1920,1517,403,348,165,183,0,183,55,1936,1748,1696,372,1324,52,188,188,105,83,240,52,20,32,188,59,129,188,64,50,27,8,15,24,1888,1668,220,12,76,0,73,10,21,0,50,2,1936,19,18,67,0,14,188,12,0,334,5,8,208,258,26,6,156,7,0,9,19,0,53,14,0,6,0,15,1108,1108,1055,ACS_Social_DC_CensusTract_28,,{4D78622B-BB76-4E12-92FF-472D52D93C79},005001,0,0
33,98.07,1037012,0,11001009807,"Census Tract 98.07; District of Columbia; District of Columbia",1643,346,190,39,13,672,9,622,110,586,74,242,103,304,474,2.04,3.21,3352,1643,332,39,945,295,98,1651,1033,407,20,22,169,1264,447,366,63,100,288,43,6,14,64,0,176,0,76,10,0,0,10,0,10,10,0,722,80,192,192,32,226,2688,80,195,983,782,178,323,147,2413,470,2847,142,3362,630,579,0,2253,418,530,212,3430,3131,299,299,255,44,0,44,0,3462,3370,3343,2362,981,27,92,92,40,52,119,27,0,27,92,52,40,92,0,0,92,0,0,0,3168,3011,157,35,117,9,0,0,0,0,40,26,3462,40,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0,0,0,0,13,1643,1576,1045,ACS_Social_DC_CensusTract_29,,{0CE457F1-13CA-48FC-9D89-57F0AC931AEF},009807,0,0
34,98.02,200745,0,11001009802,"Census Tract 98.02; District of Columbia; District of Columbia",836,95,21,63,51,194,0,153,111,484,88,197,65,278,391,2.38,3.18,1991,836,58,67,608,353,69,596,309,99,92,68,28,846,532,71,6,129,108,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,555,114,26,313,82,20,1347,41,115,509,245,140,142,155,1191,297,1370,106,1975,446,605,84,952,104,418,258,1991,1709,282,282,39,243,0,243,0,1991,1951,1951,1552,399,0,40,40,16,24,40,0,0,0,40,40,0,40,0,16,24,0,0,0,1781,1737,44,11,20,0,0,0,0,0,24,11,1991,9,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,33,0,0,0,0,0,836,692,613,ACS_Social_DC_CensusTract_30,,{13E920E3-3BFA-48C4-966B-5A65546294A5},009802,0,0
35,98.03,531060,3756,11001009803,"Census Tract 98.03; District of Columbia; District of Columbia",1416,173,88,37,22,645,3,496,68,561,94,253,123,330,367,2.03,2.92,2868,1416,143,37,770,297,205,1266,729,244,51,32,210,1142,747,179,33,80,103,13,4,6,17,0,37,0,97,21,0,0,0,21,21,4,17,591,22,29,323,141,76,2081,113,257,778,511,180,188,54,1711,242,2324,193,2928,663,630,88,1891,391,407,184,2871,2605,266,266,107,159,0,159,0,2984,2777,2766,1931,835,11,207,207,127,80,218,11,0,11,207,98,109,207,0,0,38,0,169,0,2866,2649,217,42,217,42,0,0,0,0,0,0,2984,55,0,0,0,0,13,0,0,13,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,1416,1035,1007,ACS_Social_DC_CensusTract_31,,{C6AA1A9E-0338-4101-86BB-6E46CC7D5B15},009803,0,0
36,35,382021,0,11001003500,"Census Tract 35; District of Columbia; District of Columbia",1708,259,40,175,0,795,58,581,21,479,16,346,46,114,126,1.63,2.43,2786,1708,257,174,243,16,388,2040,1636,287,0,0,117,1831,1413,317,9,61,31,37,12,9,23,0,25,63,0,0,0,0,0,0,0,0,0,1655,9,18,33,104,1491,2503,32,49,211,230,13,967,1001,2422,1968,3802,101,3955,315,153,0,3649,242,153,73,3927,2071,1856,1744,771,973,0,973,112,3955,3546,3432,586,2846,114,409,409,182,227,523,114,23,91,409,193,216,409,50,80,149,0,115,15,3906,3274,632,77,229,50,192,18,42,9,169,0,3955,67,41,12,11,19,188,101,10,271,26,11,378,140,0,20,61,10,34,46,29,0,258,34,0,24,9,126,1708,1656,1489,ACS_Social_DC_CensusTract_38,,{33EB9218-36C7-46EA-A388-1C0D07CE3B64},003500,0,0
37,53.02,117635,0,11001005302,"Census Tract 53.02; District of Columbia; District of Columbia",1577,342,139,61,10,701,0,504,49,473,0,410,25,149,95,1.61,2.95,2538,1577,397,66,289,0,209,1227,780,410,0,17,20,1022,609,370,15,25,3,28,0,0,32,0,41,0,0,0,0,0,0,0,0,0,0,356,95,11,44,0,206,2095,0,0,52,12,22,932,1077,2095,2009,2234,41,2523,84,289,0,2097,84,137,0,2509,1639,870,732,371,361,0,361,138,2538,1961,1942,295,1647,19,577,577,160,417,596,19,0,19,577,360,217,577,219,180,0,0,178,0,2304,1644,660,96,190,61,277,0,193,35,0,0,2538,131,12,35,0,0,219,118,0,350,28,0,469,265,0,0,68,10,11,25,104,0,21,16,61,0,0,0,1577,1577,1499,ACS_Social_DC_CensusTract_39,,{787A0AFC-2D31-4250-A546-207ECECA6D81},005302,0,0
38,44.02,274746,0,11001004402,"Census Tract 44.02; District of Columbia; District of Columbia",1109,375,129,124,0,304,0,149,24,306,37,199,34,166,149,2.21,2.99,2446,1109,375,97,323,257,285,1157,537,494,0,0,126,1065,778,285,0,0,2,65,37,61,81,0,97,0,0,0,0,0,0,0,0,0,0,208,7,17,38,5,141,1961,0,39,329,146,80,497,870,1922,1367,2199,8,2435,343,238,0,1934,226,263,117,2400,1981,419,410,240,170,0,170,9,2464,2265,2125,707,1418,140,199,199,171,28,339,140,68,72,199,54,145,199,15,82,36,0,53,13,2277,1898,379,69,106,0,87,37,84,0,102,32,2464,8,103,0,18,0,159,18,0,264,0,10,222,48,36,0,22,23,11,6,37,3,42,0,0,24,19,0,1109,1075,1075,ACS_Social_DC_CensusTract_40,,{9B6CEABE-C2AA-4468-A803-23EB8953AB36},004402,0,0
39,106.02,542509,0,11001010602,"Census Tract 106.02; District of Columbia; District of Columbia",2931,1138,354,280,0,499,0,377,35,1014,148,608,17,614,292,2.24,3.09,6569,2931,1275,325,1147,432,459,2631,1111,1403,0,17,100,3081,1461,1258,39,110,213,191,68,42,77,0,86,67,150,80,0,0,72,8,80,46,72,1311,149,266,41,343,512,5113,137,115,547,259,142,1559,2354,4861,3913,5539,254,6668,782,1129,0,5125,474,414,308,6518,5246,1272,1192,465,727,0,727,80,6682,6062,5919,1973,3946,143,620,620,345,275,763,143,3,140,620,214,406,620,113,165,39,0,224,79,6301,5518,783,49,192,0,404,6,130,43,57,0,6682,43,13,86,0,212,425,491,19,813,52,0,635,517,11,0,322,43,30,25,77,48,74,6,0,10,44,48,2931,2817,2711,ACS_Social_DC_CensusTract_41,,{48CE013B-7F67-41BA-958C-5DB0BF9222EB},010602,0,0
40,8.04,2566768,167978,11001000804,"Census Tract 8.04; District of Columbia; District of Columbia",1235,819,387,12,0,154,40,105,8,250,0,213,40,484,396,2.73,3.31,3367,1235,804,12,966,256,94,1293,287,967,0,9,30,1532,574,839,0,45,74,10,0,0,10,0,44,0,10,10,10,0,0,0,10,10,0,1252,92,32,542,154,432,2292,0,0,62,64,54,923,1189,2292,2112,2710,81,3659,228,949,18,2085,115,625,95,3661,3065,596,580,293,287,0,287,16,3674,3059,2867,975,1892,192,615,615,348,267,807,192,85,107,615,280,335,615,166,220,78,38,50,63,3399,2688,711,140,86,14,513,118,37,8,75,0,3674,563,10,19,34,62,438,61,24,546,0,21,218,211,97,14,270,0,286,0,26,0,1,2,30,0,69,2,1235,1235,1235,ACS_Social_DC_CensusTract_42,,{6922F97C-59CD-445A-9D21-B441B70F4DED},000804,0,0
41,39.02,266513,11205,11001003902,"Census Tract 39.02; District of Columbia; District of Columbia",953,215,78,74,0,322,10,262,73,342,98,216,33,186,138,1.9,3.09,1811,953,235,88,394,47,94,723,439,284,0,0,0,840,441,240,11,7,141,13,0,0,19,0,0,44,47,47,0,0,0,47,47,47,47,465,0,0,207,162,96,1262,0,47,120,93,35,468,499,1215,967,1417,128,1811,41,394,0,1266,27,151,14,1795,1440,355,306,166,140,0,140,49,1811,1482,1433,511,922,49,329,329,224,105,378,49,0,49,329,87,242,329,85,120,0,0,124,0,1786,1297,489,162,256,91,85,13,148,58,0,0,1811,0,12,0,0,11,245,21,11,494,0,20,154,153,0,36,128,0,0,37,26,0,0,21,47,12,8,0,953,939,884,ACS_Social_DC_CensusTract_43,,{40B6E340-102D-4A9E-BA24-B9153D73D80C},003902,0,0
42,9.03,928101,0,11001000903,"Census Tract 9.03; District of Columbia; District of Columbia",358,236,135,5,0,8,0,0,0,109,0,69,25,149,108,2.95,3.21,1055,358,240,5,293,56,103,1129,842,274,0,0,13,1425,1099,247,0,36,43,13,0,0,11,0,49,0,28,0,0,0,0,0,0,0,0,2042,23,27,134,35,1823,722,0,0,7,32,46,112,525,722,637,2519,2,2784,162,265,0,2356,125,163,37,2768,1388,1380,1214,154,1060,0,1060,166,2784,2349,2204,311,1893,145,435,435,188,247,580,145,44,101,435,164,271,435,159,77,68,0,55,76,2715,2016,699,53,288,17,292,8,81,28,38,0,2784,143,20,3,0,31,222,53,74,302,53,4,413,364,14,15,166,0,61,0,79,0,52,57,6,8,18,56,358,358,358,ACS_Social_DC_CensusTract_44,,{FD547858-D1A9-4D4C-84B8-3BD96CF0650C},000903,0,0
43,10.04,1471925,0,11001001004,"Census Tract 10.04; District of Columbia; District of Columbia",1594,866,496,33,12,145,0,120,95,550,53,439,287,561,712,2.43,3.03,3872,1594,801,30,1108,99,240,1391,368,925,0,48,50,1755,549,807,0,180,219,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,1454,184,48,549,152,521,2595,22,25,122,209,11,567,1639,2548,2206,3022,66,4015,356,993,0,2060,44,962,312,4015,3176,839,781,334,447,0,447,58,4015,3470,3346,1107,2239,124,545,545,278,267,669,124,84,40,545,142,403,545,264,69,22,0,178,12,3830,3023,807,89,293,0,442,89,67,0,5,0,4015,66,68,10,31,18,409,73,16,655,96,0,683,471,49,53,125,0,122,52,58,28,11,20,46,45,50,35,1594,1537,1454,ACS_Social_DC_CensusTract_45,,{60654511-6585-4950-90FB-B4AAA9CFCEB5},001004,0,0
44,1.02,1706484,516665,11001000102,"Census Tract 1.02; District of Columbia; District of Columbia",1866,839,177,54,0,406,13,342,101,567,36,457,184,226,694,1.68,2.2,3127,1866,700,55,397,0,109,1464,383,978,0,28,75,1394,258,688,0,144,304,45,0,0,92,0,47,167,0,0,0,0,0,0,0,0,0,325,13,0,159,32,121,2756,60,0,48,143,27,1150,1328,2696,2478,2826,211,3127,211,301,0,1955,17,871,194,3079,2493,586,527,299,228,0,228,59,3127,2393,2325,338,1987,68,734,734,452,282,802,68,0,68,734,182,552,734,280,110,0,0,344,0,3017,2541,476,146,244,103,163,0,69,43,0,0,3127,111,0,0,15,123,728,124,0,490,240,48,341,105,18,27,75,22,52,0,97,24,18,154,88,7,31,0,1866,1825,1741,ACS_Social_DC_CensusTract_46,,{4030DC02-FE15-4362-9059-B66C6C33530D},000102,0,0
45,37.01,172840,0,11001003701,"Census Tract 37.01; District of Columbia; District of Columbia",1296,212,75,188,0,349,0,349,0,547,19,323,0,94,80,1.65,2.57,2143,1296,225,181,271,77,93,918,587,264,0,0,67,1050,696,225,0,10,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,28,0,119,48,145,1818,42,98,195,161,20,514,788,1678,1302,1920,35,2143,170,223,48,1791,90,129,32,2143,1755,388,388,250,138,0,138,0,2143,1493,1452,315,1137,41,650,650,546,104,691,41,16,25,650,22,628,650,53,111,18,0,468,0,2087,1446,641,321,559,308,41,13,23,0,18,0,2143,14,0,0,0,0,81,62,0,240,10,33,184,79,0,10,56,14,30,27,7,0,17,39,0,0,0,18,1296,1296,1296,ACS_Social_DC_CensusTract_47,,{7E1DA1B9-CCD4-458F-B63B-8F2C161314FB},003701,0,0
46,25.04,311721,0,11001002504,"Census Tract 25.04; District of Columbia; District of Columbia",1427,282,102,89,0,608,10,469,45,448,87,159,19,245,258,2.18,3.3,3111,1427,317,87,602,536,142,1316,739,429,0,0,148,1287,777,329,55,82,44,5,0,0,5,0,0,17,60,0,0,0,0,0,0,0,0,587,12,16,389,72,98,2399,150,44,296,165,2,658,1084,2205,1742,2560,39,3113,495,553,30,2260,356,300,109,3122,2640,482,446,373,73,0,73,36,3128,2299,2239,749,1490,60,829,829,342,487,889,60,60,0,829,296,533,829,99,10,41,0,679,0,3017,1880,1137,471,1028,471,60,0,49,0,0,0,3128,39,0,19,0,0,513,29,19,199,0,20,188,103,63,36,54,0,23,2,21,0,41,75,0,7,0,48,1427,1427,1393,ACS_Social_DC_CensusTract_48,,{4F608B67-BA0B-4A20-9D12-90621BAC28FF},002504,0,0
47,1.01,199776,5261,11001000101,"Census Tract 1.01; District of Columbia; District of Columbia",738,205,50,35,0,182,0,169,122,316,0,316,67,50,270,1.49,2.48,1097,738,216,43,78,10,12,462,165,215,0,56,26,557,271,214,0,33,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,21,11,46,0,13,1006,12,0,27,0,0,428,539,994,967,1019,62,1097,55,78,0,702,16,317,39,1097,1002,95,54,36,18,0,18,41,1097,936,922,53,869,14,161,161,87,74,175,14,7,7,161,44,117,161,88,35,4,20,14,0,1076,831,245,10,142,0,61,4,42,6,0,0,1097,34,4,24,0,24,148,7,0,224,0,19,211,111,0,35,101,0,67,5,0,0,0,0,26,0,17,24,738,738,738,ACS_Social_DC_CensusTract_49,,{45BA3087-4EAC-4689-A24C-F0A01E654FA6},000101,0,0
48,7.03,232137,0,11001000703,"Census Tract 7.03; District of Columbia; District of Columbia",2028,761,57,80,0,395,0,384,147,792,0,781,485,57,1135,1.47,2.16,2978,2028,754,34,141,0,21,1342,383,896,15,11,37,1534,442,660,0,165,267,7,0,0,20,0,0,54,0,0,0,0,0,0,0,0,0,256,0,0,79,6,171,2652,12,14,242,43,23,710,1608,2626,2318,2870,201,2978,547,108,6,1312,152,1558,389,2970,2301,669,653,371,282,0,282,16,2978,2374,2324,471,1853,50,604,604,433,171,654,50,0,50,604,35,569,604,90,246,114,0,145,9,2955,2208,747,47,344,0,105,35,175,12,123,0,2978,97,68,11,0,9,501,223,37,619,14,37,455,64,54,18,23,0,15,0,134,0,57,11,43,43,0,103,2028,1937,1838,ACS_Social_DC_CensusTract_50,,{0533E48F-6118-4AAE-8C25-2718E17C1D37},000703,0,0
49,39.01,120715,0,11001003901,"Census Tract 39.01; District of Columbia; District of Columbia",1743,301,133,152,0,230,0,221,0,1060,0,926,47,186,143,1.5,2.54,2616,1743,270,176,180,94,153,912,493,400,0,0,19,1487,1082,235,10,0,160,48,0,0,37,0,22,49,53,0,0,0,0,0,0,0,0,140,30,12,46,0,52,2171,10,0,73,127,0,641,1320,2161,1961,2399,34,2642,236,243,0,2232,219,167,17,2573,2306,267,267,233,34,0,34,0,2642,2254,2181,464,1717,73,388,388,163,225,461,73,14,59,388,175,213,388,191,38,25,0,134,0,2457,1952,505,96,246,77,221,19,11,0,27,0,2642,396,48,69,32,84,374,25,31,330,0,20,498,148,23,17,64,12,11,34,64,0,102,20,0,23,11,22,1743,1720,1689,ACS_Social_DC_CensusTract_51,,{06786B67-5BCA-42BE-A300-34984101348B},003901,0,0
50,44.01,246895,0,11001004401,"Census Tract 44.01; District of Columbia; District of Columbia",1811,516,249,257,0,525,0,465,37,513,0,457,46,249,131,1.84,3.1,3337,1811,432,258,666,29,141,1541,973,502,0,0,66,1183,568,504,22,19,70,91,0,0,89,0,51,124,0,0,0,0,0,0,0,0,0,383,14,102,129,0,138,2642,0,17,42,56,13,885,1629,2625,2514,2706,91,3342,57,636,0,2570,57,136,0,3255,2539,716,685,369,316,0,316,31,3360,2953,2895,323,2572,58,407,407,150,257,465,58,33,25,407,179,228,407,120,196,50,0,25,16,2955,2404,551,33,66,0,223,0,116,30,146,3,3360,60,84,0,49,3,278,60,13,376,29,34,555,295,21,64,115,23,55,19,38,18,78,64,18,0,18,19,1811,1811,1811,ACS_Social_DC_CensusTract_52,,{5116796D-D901-42E9-925E-EE0B7750EBFC},004401,0,0
51,10.03,982460,0,11001001003,"Census Tract 10.03; District of Columbia; District of Columbia",1132,699,346,62,62,115,0,115,76,256,73,134,70,481,402,2.64,2.8,2984,1132,648,55,924,0,225,1130,198,783,24,59,66,1075,118,688,62,65,142,80,0,0,176,0,0,264,0,0,0,0,0,0,0,0,0,817,82,64,414,144,113,1994,3,24,91,103,45,332,1396,1967,1728,2057,43,2952,49,895,0,1530,5,527,44,2885,2500,385,361,205,156,0,156,24,2989,2424,2372,904,1468,52,565,565,342,223,617,52,10,42,565,117,448,565,157,236,16,0,142,14,2700,2055,645,153,217,7,254,0,33,5,141,141,2989,132,223,0,8,85,338,115,0,298,8,4,677,231,15,28,87,0,86,114,113,0,31,43,0,0,27,133,1132,1132,1097,ACS_Social_DC_CensusTract_53,,{C2D24176-EB0F-4CA1-B689-519DAE1FE4BD},001003,0,0
52,38.02,207186,0,11001003802,"Census Tract 38.02; District of Columbia; District of Columbia",2029,517,133,110,0,732,0,608,113,670,0,519,30,133,186,1.63,2.57,3313,2029,603,98,286,29,268,1762,817,720,21,0,204,1364,713,479,0,81,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,46,0,112,0,121,2984,51,58,180,280,0,989,1426,2875,2415,3126,213,3372,227,246,0,2943,212,183,15,3372,2169,1203,1138,839,299,0,299,65,3372,2567,2402,457,1945,165,805,805,293,512,970,165,33,132,805,219,586,805,127,195,113,14,328,28,3251,2348,903,73,461,19,244,29,147,11,51,14,3372,62,72,0,0,0,236,92,41,213,23,28,255,313,0,0,41,0,24,0,60,0,88,43,0,72,5,0,2029,1967,1953,ACS_Social_DC_CensusTract_54,,{DD244DE3-1920-4CB0-9CA6-18D7629B5529},003802,0,0
53,27.03,163863,0,11001002703,"Census Tract 27.03; District of Columbia; District of Columbia",1250,367,178,144,17,387,0,387,26,352,16,305,94,211,172,1.85,2.99,2311,1250,454,157,383,22,45,1178,581,442,0,51,104,927,322,403,13,25,164,17,17,67,35,0,0,63,0,0,0,0,0,0,0,0,0,285,84,0,118,35,48,2023,189,89,136,99,0,572,938,1745,1510,2105,44,2311,235,325,0,1784,93,202,142,2430,1917,513,474,370,104,0,104,39,2430,1798,1798,622,1176,0,632,632,254,378,632,0,0,0,632,166,466,632,91,98,29,0,414,0,2234,1633,601,281,440,245,72,1,83,29,6,6,2430,53,13,0,0,0,363,12,0,170,0,0,155,31,83,14,49,0,60,55,212,38,0,22,0,11,38,32,1250,1190,1060,ACS_Social_DC_CensusTract_55,,{10D74D0F-C231-4A5A-8E4E-D8A58E09250C},002703,0,0
54,37.02,119532,0,11001003702,"Census Tract 37.02; District of Columbia; District of Columbia",1478,104,39,247,0,365,10,310,23,762,113,409,35,339,98,1.91,3.19,2825,1478,90,262,504,396,95,921,782,114,0,0,25,1404,1088,191,0,0,125,15,15,15,13,0,0,25,23,23,0,0,0,23,23,23,0,831,242,144,177,42,226,2154,26,88,501,135,10,855,539,2040,1394,2280,22,2942,312,662,70,2182,235,98,7,2953,2363,590,573,389,184,0,184,17,2953,2494,2341,1156,1185,153,459,459,405,54,612,153,0,153,459,85,374,459,10,0,352,0,64,33,2604,2327,277,52,128,42,44,10,18,0,87,0,2953,56,26,3,0,0,312,69,37,254,28,20,162,206,38,19,44,0,53,11,31,6,655,29,0,0,6,58,1478,1478,1420,ACS_Social_DC_CensusTract_56,,{BBF560C7-1999-4E24-A5CD-9C97A6506990},003702,0,0
55,8.03,308153,0,11001000803,"Census Tract 8.03; District of Columbia; District of Columbia",1233,446,263,20,0,82,0,82,62,685,0,556,242,263,480,1.91,3.15,2361,1233,508,20,451,0,149,674,186,468,10,0,10,1374,589,503,57,82,143,62,0,0,86,0,0,183,0,0,0,0,0,0,0,0,0,735,125,17,164,24,405,1650,0,0,53,61,14,381,1141,1650,1522,2048,123,2464,236,416,0,1421,101,627,135,2424,1642,782,630,207,423,0,423,152,2464,1754,1637,332,1305,117,710,710,258,452,827,117,89,28,710,343,367,710,90,300,110,8,181,21,2285,1440,845,245,276,46,451,153,52,46,66,0,2464,54,58,41,11,0,309,161,0,327,3,143,277,135,0,0,89,9,52,132,74,0,67,18,0,0,1,5,1233,1190,1136,ACS_Social_DC_CensusTract_57,,{F052EB31-B0E0-497B-838E-3F6B1EDC8D53},000803,0,0
56,38.01,148928,0,11001003801,"Census Tract 38.01; District of Columbia; District of Columbia",990,262,49,69,0,305,0,244,63,354,0,340,81,49,171,1.51,2.28,1495,990,251,77,104,17,56,610,402,205,0,0,3,781,405,308,0,0,68,13,0,0,21,0,0,55,0,0,0,0,0,0,0,0,0,162,40,0,21,0,101,1268,0,0,0,27,0,439,802,1268,1241,1391,2,1495,66,104,0,1218,66,173,0,1481,1159,322,298,198,100,0,100,24,1495,1266,1216,181,1035,50,229,229,81,148,279,50,18,32,229,123,106,229,115,26,17,14,54,3,1412,1231,181,48,51,31,104,17,26,0,0,0,1495,24,0,27,6,38,206,91,0,213,13,11,155,111,26,0,50,0,106,0,30,0,40,39,0,57,0,20,990,990,990,ACS_Social_DC_CensusTract_58,,{5D2A66ED-B2A4-4CB5-A6E0-37316F2F303B},003801,0,0
57,9.04,2024710,75151,11001000904,"Census Tract 9.04; District of Columbia; District of Columbia",1214,879,437,12,0,141,0,98,79,182,19,110,110,472,609,2.65,2.89,3220,1214,878,10,905,18,195,1257,200,907,0,31,119,1306,254,883,9,117,43,51,1,4,83,0,136,71,21,0,0,0,0,0,0,0,0,778,88,31,377,176,106,2215,0,0,47,82,39,467,1580,2215,2047,2420,166,3221,247,801,10,1492,9,928,228,3177,2604,573,428,143,285,0,285,145,3221,2505,2433,890,1543,72,716,716,406,310,788,72,22,50,716,278,438,716,221,217,108,1,160,9,3061,2363,698,168,263,31,260,127,139,10,36,0,3221,199,41,9,20,54,477,80,7,363,17,16,289,224,44,22,37,15,15,33,88,0,217,48,30,0,0,0,1214,1104,1157,ACS_Social_DC_CensusTract_59,,{B4FDF49A-3290-4D48-AE9D-F9D1EC24AFB2},000904,0,0
58,7.04,332346,0,11001000704,"Census Tract 7.04; District of Columbia; District of Columbia",1515,508,143,95,41,232,19,207,26,680,0,598,139,203,302,1.75,2.63,2655,1515,511,84,493,0,52,971,430,522,0,9,10,1317,604,529,0,13,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536,95,18,175,41,207,2073,40,13,34,181,115,374,1316,2020,1690,2275,113,2660,190,385,0,1865,98,410,92,2633,2021,612,463,327,136,0,136,149,2660,1934,1868,574,1294,66,726,726,470,256,792,66,11,55,726,222,504,726,347,205,46,0,128,0,2537,1960,577,40,237,35,303,0,19,5,18,0,2660,62,79,39,15,134,429,6,10,204,15,12,341,353,10,10,214,0,193,49,54,12,0,15,30,127,0,0,1515,1498,1379,ACS_Social_DC_CensusTract_60,,{714ADE13-8956-40F1-9798-78E978F6C81E},000704,0,0
